_id,author,content,tags,authorSlug,length,dateAdded,dateModified
G3x14DbMCIe,Jane Wyman,The opportunity for brotherhood presents itself every time you meet a human being.,['wisdom'],jane-wyman,82,2021-01-19,2021-01-19
QzPXTQCfcDZ,Charlotte Brontë,A ruffled mind makes a restless pillow.,['wisdom'],charlotte-bronte,39,2021-01-19,2021-01-19
YB-FRt_brC,Abigail Adams,"Wisdom and penetration are the fruit of experience, not the lessons of retirement and leisure. Great necessities call out great virtues.",['wisdom'],abigail-adams,136,2021-01-19,2021-01-19
tCC5J50uJR,Christopher Reeve,"Never accept ultimatums, conventional wisdom, or absolutes.",['wisdom'],christopher-reeve,59,2021-01-19,2021-01-19
x6LCvKtrXx,Ella Wheeler Wilcox,"All love that has not friendship for its base, is like a mansion built upon the sand.","['friendship', 'love']",ella-wheeler-wilcox,85,2021-01-19,2021-01-19
FO4v4ZdByU,Henry David Thoreau,A man cannot be said to succeed in this life who does not satisfy one friend.,['friendship'],henry-david-thoreau,77,2021-01-19,2021-01-19
I6EOd5T7NbBg,Elbert Hubbard,The final proof of greatness lies in being able to endure criticism without resentment.,['famous-quotes'],elbert-hubbard,87,2021-01-11,2021-01-11
5eTiZJCTAy9B,Elizabeth Browning,"Whoso loves, believes the impossible.",['famous-quotes'],elizabeth-browning,37,2021-01-11,2021-01-11
d4my6t1iI1q1,Norman Schwarzkopf,The truth of the matter is that you always know the right thing to do. The hard part is doing it.,['famous-quotes'],norman-schwarzkopf,97,2021-01-11,2021-01-11
gn9Z3AvohhS7,Ralph Waldo Emerson,The only way to have a friend is to be one.,"['famous-quotes', 'friendship']",ralph-waldo-emerson,43,2021-01-11,2021-01-11
O_jlFdjUtHPT,Richard Bach,"Every person, all the events of your life are there because you have drawn them there. What you choose to do with them is up to you.",['famous-quotes'],richard-bach,132,2021-01-11,2021-01-11
QTf15XLSdB,Victoria Osteen,"I think that we have a great opportunity to impart our wisdom and our knowledge and our experience to this younger generation. It may be different times, but experience transcends time, and wisdom transcends time.",['wisdom'],victoria-osteen,213,2021-01-11,2021-01-11
5_6lVDMuo9IM,George Orwell,Happiness can exist only in acceptance.,['famous-quotes'],george-orwell,39,2021-01-11,2021-01-11
z4yEYvKjp0T,Publilius Syrus,"While we stop to think, we often miss our opportunity.",['famous-quotes'],publilius-syrus,54,2021-01-11,2021-01-11
C3knCn6X0qO,Thomas Jefferson,Never put off till tomorrow what you can do today.,['famous-quotes'],thomas-jefferson,50,2021-01-11,2021-01-11
U6Xb-Ni4mQr7,W. Clement Stone,No matter how carefully you plan your goals they will never be more that pipe dreams unless you pursue them with gusto.,['famous-quotes'],w-clement-stone,119,2021-01-11,2021-01-11
lxVMQLtBP7,Douglas Adams,"First we thought the PC was a calculator. Then we found out how to turn numbers into letters with ASCII — and we thought it was a typewriter. Then we discovered graphics, and we thought it was a television. With the World Wide Web, we've realized it's a brochure.",['technology'],douglas-adams,263,2021-01-11,2022-01-07
eFUpcDDj16lQ,John Galsworthy,"Love has no age, no limit; and no death.",['famous-quotes'],john-galsworthy,40,2021-01-11,2021-01-11
cHatxDPK4Xsl,Leo Tolstoy,We lost because we told ourselves we lost.,['famous-quotes'],leo-tolstoy,42,2021-01-11,2021-01-11
iUBBoBk8rSal,Oprah Winfrey,"If you want your life to be more rewarding, you have to change the way you think.","['famous-quotes', 'change']",oprah-winfrey,81,2021-01-11,2022-07-04
xqpuo_rjf_1g,Søren Kierkegaard,To dare is to lose ones footing momentarily. To not dare is to lose oneself.,['famous-quotes'],soren-kierkegaard,76,2021-01-11,2021-01-11
nIBJdpafN5Kc,Voltaire,God gave us the gift of life; it is up to us to give ourselves the gift of living well.,['famous-quotes'],voltaire,87,2021-01-11,2021-01-11
0UR-CxrV5U,Thomas Hobbes,It is not wisdom but Authority that makes a law.,['wisdom'],thomas-hobbes,48,2021-01-11,2021-01-11
LBG_RasdBg_,Barack Obama,No party has a monopoly on wisdom. No democracy works without compromise.,['wisdom'],barack-obama,73,2021-01-11,2022-09-25
GwbIPJqtzp,Josh Billings,"Wisdom has never made a bigot, but learning has.",['wisdom'],josh-billings,48,2021-01-11,2021-01-11
Qz9ozuQJXq,Chuck Swindoll,"I cannot even imagine where I would be today were it not for that handful of friends who have given me a heart full of joy. Let's face it, friends make life a lot more fun.",['friendship'],chuck-swindoll,172,2021-01-11,2021-01-11
DNp5YdIcsG,Thomas Jefferson,"I never considered a difference of opinion in politics, in religion, in philosophy, as cause for withdrawing from a friend.",['friendship'],thomas-jefferson,123,2021-01-11,2021-01-11
GnTIVgh6A0KW,Henri-Frédéric Amiel,Work while you have the light. You are responsible for the talent that has been entrusted to you.,['famous-quotes'],henri-frederic-amiel,97,2021-01-11,2021-01-11
vYLcN2OYHyPj,Henry Wadsworth Longfellow,"Perseverance is a great element of success. If you only knock long enough and loud enough at the gate, you are sure to wake up somebody.",['success'],henry-wadsworth-longfellow,136,2021-01-11,2022-07-04
UXEo6vW4i1Jw,Laozi,Music in the soul can be heard by the universe.,['wisdom'],laozi,47,2021-01-11,2022-07-04
Q5QkyjYFY5s,Leonardo da Vinci,Nothing strengthens authority so much as silence.,['famous-quotes'],leonardo-da-vinci,49,2021-01-11,2021-01-11
N3YI0c4c6TR,Manuel Puig,I allow my intuition to lead my path.,['famous-quotes'],manuel-puig,37,2021-01-11,2021-01-11
hObyYZLdWKe,Pablo Picasso,Everything you can imagine is real.,['famous-quotes'],pablo-picasso,35,2021-01-11,2021-01-11
079ozBy6_8xH,Tony Robbins,You always succeed in producing a result.,['famous-quotes'],tony-robbins,41,2021-01-11,2021-01-11
4zV5Pz4HES,George Eliot,Where is the Life we have lost in living? Where is the wisdom we have lost in knowledge? Where is the knowledge we have lost in information?,['wisdom'],george-eliot,140,2021-01-11,2021-01-11
jGNbZBKJFhRZ,Abraham Lincoln,"Be sure you put your feet in the right place, then stand firm.","['famous-quotes', 'wisdom']",abraham-lincoln,62,2021-01-10,2021-01-10
CmSBhf2rWoUM,Arthur Conan Doyle,"Mediocrity knows nothing higher than itself, but talent instantly recognizes genius.",['famous-quotes'],arthur-conan-doyle,84,2021-01-10,2021-01-10
VPGzjvTJI7Uj,Bruce Lee,All fixed set patterns are incapable of adaptability or pliability. The truth is outside of all fixed patterns.,['famous-quotes'],bruce-lee,111,2021-01-10,2021-01-10
ptKYlB1uxnOr,Laozi,"A leader is best when people barely know he exists, when his work is done, his aim fulfilled, they will say: we did it ourselves.","['wisdom', 'leadership']",laozi,129,2021-01-10,2022-07-04
-ScvfiXp-jo-,Naguib Mahfouz,You can tell whether a man is clever by his answers. You can tell whether a man is wise by his questions.,['famous-quotes'],naguib-mahfouz,105,2021-01-10,2021-01-10
XO5HJtunnL1g,Richard Bach,"Don't believe what your eyes are telling you. All they show is limitation. Look with your understanding, find out what you already know, and you'll see the way to fly.",['famous-quotes'],richard-bach,167,2021-01-10,2021-01-10
VyI86KmWFu1,Seneca the Younger,Begin at once to live and count each separate day as a separate life.,['famous-quotes'],seneca-the-younger,69,2021-01-10,2021-01-10
PrlfORUW5kZm,Augustine of Hippo,"Better to have loved and lost, than to have never loved at all.",['famous-quotes'],augustine-of-hippo,63,2021-01-10,2021-01-10
4W0N-xcOuLo6,Theodore Roosevelt,Believe you can and you're halfway there.,['famous-quotes'],theodore-roosevelt,41,2021-01-10,2021-01-10
JdALGB3Qy982,Thomas Jefferson,"I'm a great believer in luck and I find the harder I work, the more I have of it.",['famous-quotes'],thomas-jefferson,81,2021-01-10,2021-01-10
hmXfyn9YHg,Thomas Jefferson,"I hope our wisdom will grow with our power, and teach us, that the less we use our power the greater it will be.",['wisdom'],thomas-jefferson,112,2021-01-10,2021-01-10
FO7XX9krDFzO,Henry Ward Beecher,"Every artist dips his brush in his own soul, and paints his own nature into his pictures.",['famous-quotes'],henry-ward-beecher,89,2021-01-10,2021-01-10
ZIUHncH2frxc,Dale Earnhardt,The winner ain't the one with the fastest car it's the one who refuses to lose.,['famous-quotes'],dale-earnhardt,79,2021-01-10,2021-01-10
Dy894N3FJzj8,Frederick Douglass,"I prefer to be true to myself, even at the hazard of incurring the ridicule of others, rather than to be false, and to incur my own abhorrence.",['famous-quotes'],frederick-douglass,143,2021-01-10,2021-01-10
gXJa2hBwIpVh,John Dewey,Arriving at one point is the starting point to another.,['famous-quotes'],john-dewey,55,2021-01-10,2021-01-10
9RD4qy5UxMm9,Muhammad Ali,To be able to give away riches is mandatory if you wish to possess them. This is the only way that you will be truly rich.,['famous-quotes'],muhammad-ali,122,2021-01-10,2021-01-10
94-9NFLcRNOc,Oliver Wendell Holmes Jr.,What lies behind us and what lies before us are small matters compared to what lies within us.,['famous-quotes'],oliver-wendell-holmes-jr,94,2021-01-10,2021-01-10
MJw4V38c9J,Carol Burnett,Only I can change my life. No one can do it for me.,['inspirational'],carol-burnett,51,2021-01-10,2021-01-10
l3-XvfRVtd,Buddha,"Let my skin and sinews and bones dry up, together with all the flesh and blood of my body! I welcome it! But I will not move from this spot until I have attained the supreme and final wisdom.",['wisdom'],buddha,191,2021-01-10,2021-01-10
d5mCJQDeQb,Robert Frost,A poem begins in delight and ends in wisdom.,['wisdom'],robert-frost,44,2021-01-10,2021-01-10
vTuH0Rn4lt-l,Benjamin Franklin,Watch the little things; a small leak will sink a great ship.,['famous-quotes'],benjamin-franklin,61,2021-01-10,2021-01-10
V8reXkHpukCS,Dale Carnegie,Success is getting what you want. Happiness is wanting what you get.,['happiness'],dale-carnegie,68,2021-01-10,2022-07-04
_5G4HT7Jd5bb,Laozi,"If you would take, you must first give, this is the beginning of intelligence.",['wisdom'],laozi,78,2021-01-10,2022-07-04
1sVeX5R0Ct3,Seneca the Younger,The mind unlearns with difficulty what it has long learned.,['famous-quotes'],seneca-the-younger,59,2021-01-10,2021-01-10
WGKvYTlZfcdS,Stephen King,Get busy living or get busy dying.,['famous-quotes'],stephen-king,34,2021-01-10,2021-01-10
-93zOmlMP9,Nathaniel Hawthorne,"The greatest obstacle to being heroic is the doubt whether one may not be going to prove oneself a fool; the truest heroism is to resist the doubt; and the profoundest wisdom, to know when it ought to be resisted, and when it be obeyed.",['wisdom'],nathaniel-hawthorne,236,2021-01-10,2021-06-17
mRyh-i79x-,Martin Luther King Jr.,Love is the only force capable of transforming an enemy into a friend.,"['friendship', 'love']",martin-luther-king-jr,70,2021-01-10,2021-01-10
2JW89vF7EEGl,Billy Wilder,"Trust your own instinct. Your mistakes might as well be your own, instead of someone else's.",['famous-quotes'],billy-wilder,92,2020-12-19,2022-01-07
_8BQWXM3flJ-,John Dewey,"The self is not something ready-made, but something in continuous formation through choice of action.",['famous-quotes'],john-dewey,101,2020-12-19,2020-12-19
_cllvgW3qw9C,Seneca the Younger,Most powerful is he who has himself in his own power.,['famous-quotes'],seneca-the-younger,53,2020-12-19,2020-12-19
Rwi_mTUgp02y,William Shakespeare,"All the world is a stage, And all the men and women merely players. They have their exits and entrances; Each man in his time plays many parts.",['famous-quotes'],william-shakespeare,143,2020-12-19,2021-06-17
GLwOgSgQOg,Libby Larsen,The great myth of our times is that technology is communication.,['technology'],libby-larsen,64,2020-12-19,2020-12-19
9dfEMpnCoiQ,Christopher Reeve,"Once you choose hope, anything's possible.",['famous-quotes'],christopher-reeve,42,2020-12-19,2022-01-07
UXR4urX1Deim,Danilo Dolci,"It's important to know that words don't move mountains. Work, exacting work moves mountains.",['famous-quotes'],danilo-dolci,92,2020-12-19,2020-12-19
_KiEvJQt0dRj,Napoleon Hill,Your big opportunity may be right where you are now.,['famous-quotes'],napoleon-hill,52,2020-12-19,2020-12-19
tuumN1PRD0F,Princess Diana,Only do what your heart tells you.,['famous-quotes'],princess-diana,34,2020-12-19,2020-12-19
uXHzy3qRhoCy,Thích Nhất Hạnh,"If we are not fully ourselves, truly in the present moment, we miss everything.",['famous-quotes'],thich-nhat-hanh,79,2020-12-19,2020-12-19
i067mT4BGk,James F. Byrnes,Friendship without self-interest is one of the rare and beautiful things of life.,['friendship'],james-f-byrnes,81,2020-12-19,2020-12-19
zCUR7e-qRUQm,Robert Southey,"It is with words as with sunbeams. The more they are condensed, the deeper they burn.",['famous-quotes'],robert-southey,85,2020-12-19,2020-12-19
wRJIJvRbLExe,Sogyal Rinpoche,"We must never forget that it is through our actions, words, and thoughts that we have a choice.",['famous-quotes'],sogyal-rinpoche,95,2020-12-19,2020-12-19
kZm2ikxIlVrg,William Shakespeare,How far that little candle throws its beams! So shines a good deed in a naughty world.,['famous-quotes'],william-shakespeare,86,2020-12-19,2020-12-19
wWjtoxKuUw,Walter Scott,"O, what a tangled web we weave when first we practice to deceive!",['wisdom'],walter-scott,65,2020-12-19,2021-06-17
3-PoIjz4IDQ,Lucille Ball,"In life, all good things come hard, but wisdom is the hardest to come by.",['wisdom'],lucille-ball,73,2020-12-19,2020-12-19
Hd53FX7J_U,Epictetus,"It is the nature of the wise to resist pleasures, but the foolish to be a slave to them.",['wisdom'],epictetus,88,2020-12-19,2020-12-19
9d-sTGwiVr,Jane Austen,Friendship is certainly the finest balm for the pangs of disappointed love.,['friendship'],jane-austen,75,2020-12-19,2020-12-19
4zLW-um1544g,David Rockefeller,"Success in business requires training and discipline and hard work. But if you're not frightened by these things, the opportunities are just as great today as they ever were.","['success', 'business']",david-rockefeller,174,2020-12-19,2022-07-04
0Cel0Uy3XC,Samuel Johnson,"If a man does not make new acquaintances as he advances through life, he will soon find himself left alone. A man, sir, should keep his friendship in a constant repair.",['friendship'],samuel-johnson,168,2020-12-19,2020-12-19
5mqeP6Q3hWIz,Dalai Lama,"I find hope in the darkest of days, and focus in the brightest. I do not judge the universe.",['famous-quotes'],dalai-lama,92,2020-12-17,2020-12-17
u0V3eW7NMp5T,John F. Kennedy,Change is the law of life. And those who look only to the past or present are certain to miss the future.,"['change', 'future']",john-f-kennedy,105,2020-12-17,2022-07-04
-g_lg3ggMjEF,William Arthur Ward,"Adversity causes some men to break, others to break records.",['famous-quotes'],william-arthur-ward,60,2020-12-17,2020-12-17
pOg3HfPpmL,Douglas Adams,We are stuck with technology when what we really want is just stuff that works.,['technology'],douglas-adams,79,2020-12-17,2020-12-17
