industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,43503000.0,43503000.0,30/06/2010 00:00:00,26188806000.0,Thuan Thao Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,GTT
Basic Materials,4000000000.0,4000000000.0,21/03/2018 00:00:00,57400000000000.0,Viet Nam Rubber Group - Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,GVR
Basic Materials,11605100.0,11605100.0,12/01/2017 00:00:00,1148904900000.0,Viettri Paper Joint Stock Company,Forestry & Paper,Paper,Basic Resources,GVT
Industrials,1060000.0,1060000.0,28/04/2011 00:00:00,4770000000.0,HUD101 Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,H11
Financials,29181096.0,29181096.0,18/10/2016 00:00:00,166305423000.0,Hai Phong Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,HAC
Consumer Goods,4000000.0,4000000.0,27/10/2009 00:00:00,60000000000.0,Hanoi - Haiduong Beer Joint Stock Company,Beverages,Brewers,Food & Beverage,HAD
Consumer Goods,14500000.0,14500000.0,24/07/2017 00:00:00,277675000000.0,Hanoi Foodstuff Joint Stock Company,Food Producers,Food Products,Food & Beverage,HAF
Consumer Goods,927467947.0,927467947.0,22/12/2008 00:00:00,7994181819460.0,Hoang Anh Gia Lai Corporation,Food Producers,Farming & Fishing,Food & Beverage,HAG
Industrials,68295817.0,68295817.0,11/03/2015 00:00:00,2201788077100.0,Hai An Transport and Stevedoring Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HAH
Basic Materials,182682799.0,182682799.0,27/12/2006 00:00:00,288638822420.0,HAI AGROCHEM Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,HAI
Industrials,9338061.0,9338061.0,21/08/2017 00:00:00,164810843100.0,Hau Giang Materials Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HAM
Industrials,141048000.0,141048000.0,20/10/2016 00:00:00,1015545600000.0,Hanoi Construction Corporation,Construction & Materials,Heavy Construction,Construction & Materials,HAN
Basic Materials,111097772.0,111097772.0,04/08/2000 00:00:00,477051898600.0,Hapaco Group Joint Stock Company,Forestry & Paper,Paper,Basic Resources,HAP
Financials,101350100.0,101350100.0,17/01/2013 00:00:00,334894315000.0,An Duong Thao Dien Real Estate Trade Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HAR
Industrials,8000000.0,8000000.0,19/12/2002 00:00:00,54054000000.0,Hacisco Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HAS
Consumer Goods,3123000.0,3123000.0,29/10/2010 00:00:00,69955200000.0,Hanoi Beer Trading Joint Stock Company,Beverages,Brewers,Food & Beverage,HAT
Consumer Goods,3297860.0,3297860.0,30/11/2017 00:00:00,8838264800.0,Hapro Vodka Joint Stock Company,Beverages,Distillers & Vintners,Food & Beverage,HAV
Consumer Goods,56943434.0,56943434.0,26/12/2006 00:00:00,945261004400.0,Hang Xanh Motors Service Joint Stock Company,Automobiles & Parts,Automobiles,Automobiles & Parts,HAX
Industrials,274133270.0,274133270.0,27/12/2006 00:00:00,2634420724700.0,Hoa Binh Construction Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HBC
Industrials,2011100.0,2011100.0,29/12/2006 00:00:00,32184360000.0,Binh Duong PP Pack Making Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,HBD
Consumer Goods,16000000.0,16000000.0,10/08/2017 00:00:00,118400000000.0,HABECO - Hai Phong Joint Stock Company,Beverages,Brewers,Food & Beverage,HBH
Financials,32999980.0,32999980.0,16/07/2010 00:00:00,174899894000.0,Hoa Binh Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,HBS
Industrials,8000000.0,8000000.0,06/01/2020 00:00:00,120000000000.0,Hanoi Construction Joint Stock Company No.1,Construction & Materials,Heavy Construction,Construction & Materials,HC1
Industrials,20685717.0,20685717.0,11/07/2017 00:00:00,703314378000.0,HaiPhong Construction Joint Stock Corporation No3,Construction & Materials,Heavy Construction,Construction & Materials,HC3
Consumer Goods,5199274.0,5199274.0,18/12/2019 00:00:00,100865915600.0,March 29 Textile Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,HCB
Industrials,6518586.0,6518586.0,24/12/2007 00:00:00,61926196500.0,Intimex - Hoa Cam Concrete Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HCC
Basic Materials,31589802.0,31589802.0,04/07/2016 00:00:00,183220851600.0,HCD Investment Producing And Trading Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,HCD
Industrials,5232000.0,5232000.0,17/09/2010 00:00:00,154344000000.0,Ha Noi Construction Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HCI
Financials,458052367.0,458052367.0,19/05/2009 00:00:00,9692893318800.0,Ho Chi Minh City Securities Corporation,Financial Services,Investment Services,Financial Services,HCM
Industrials,2016385.0,2016385.0,27/11/2007 00:00:00,34278545000.0,Hai Phong Cement Transport And Trading Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,HCT
Financials,8962353.0,8962353.0,16/05/2016 00:00:00,138844772676.0,Housing Development Invesment Joint Stock Company HUD2,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HD2
Financials,14400000.0,14400000.0,23/11/2020 00:00:00,195566400000.0,Hanoi Housing Development and Investment Joint Stock Company No. 6,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HD6
Financials,10000000.0,10000000.0,15/03/2019 00:00:00,59620000000.0,HUD8 City and Housing Development Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HD8
Industrials,23000000.0,23000000.0,27/12/2010 00:00:00,157319811900.0,Dong A Paint Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HDA
Banks,2530342922.0,2530342922.0,05/01/2018 00:00:00,42759443800000.0,Ho Chi Minh City Development Joint Stock Commercial Bank,Banks,Banks,Banks,HDB
Financials,108085693.0,108085693.0,08/10/2007 00:00:00,3296613636500.0,Ba Ria - Vung Tau House Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HDC
Financials,244605898.0,244605898.0,02/02/2010 00:00:00,7766237261500.0,Ha Do Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HDG
Consumer Goods,15224701.0,15224701.0,21/01/2010 00:00:00,301494753903.0,Hue Textile Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,HDM
Industrials,16959879.0,16959879.0,17/06/2010 00:00:00,11824374937.0,Hung Dao Container Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,HDO
Health Care,9461418.0,9461418.0,16/03/2017 00:00:00,137124771654.0,HaTinh Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,HDP
Utilities,31882470.0,31882470.0,03/11/2017 00:00:00,414472110000.0,Hai Duong Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,HDW
Industrials,6000000.0,6000000.0,21/12/2016 00:00:00,318000000000.0,Hydraulic Engineering Consultant Corporation II,Support Services,Business Support Services,Industrial Goods & Services,HEC
Industrials,4400000.0,4400000.0,14/07/2017 00:00:00,61160000000.0,Vietnam Hydraulic Engineering Consultants Corporation - JSC,Construction & Materials,Heavy Construction,Construction & Materials,HEJ
Industrials,38704650.0,38704650.0,03/01/2017 00:00:00,905688810000.0,Hanoi Electromechanical Manufacturing Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,HEM
Industrials,6000000.0,6000000.0,15/12/2017 00:00:00,233400000000.0,Hue Urban Environment and Public Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,HEP
Consumer Services,9297450.0,9297450.0,07/12/2016 00:00:00,197976045000.0,Ha Noi Entertaiment Services Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,HES
Consumer Services,1000000.0,1000000.0,11/12/2007 00:00:00,35900000000.0,Higher Educational And Vocational Book Joint Stock Company,Media,Publishing,Media,HEV
Industrials,9100000.0,9100000.0,30/03/2017 00:00:00,121940000000.0,Ho Chi Minh City Ferry Bridge Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HFB
Utilities,8198105.0,8198105.0,01/03/2010 00:00:00,42630146000.0,HFC Petroleum Corporation,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,HFC
Consumer Services,1270000.0,1270000.0,10/11/2011 00:00:00,10922000000.0,Thanh Ha Production and Import - Export Joint Stock Company,General Retailers,Broadline Retailers,Retail,HFX
Basic Materials,12600000.0,12600000.0,21/12/2009 00:00:00,476828800000.0,Ha Giang Mineral and Mechanics Joint Stock Company,Mining,General Mining,Basic Resources,HGM
Consumer Services,20000000.0,20000000.0,15/10/2020 00:00:00,194000000000.0,Huong Giang Tourist Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HGT
Utilities,24878291.0,24878291.0,11/01/2017 00:00:00,241319422700.0,Hau Giang Water Supply and Sewerage - Projects Urban Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,HGW
Consumer Goods,16425000.0,16425000.0,20/11/2007 00:00:00,1724625000000.0,Hai Ha Confectionery Joint Stock Company,Food Producers,Food Products,Food & Beverage,HHC
Consumer Services,34896354.0,34896354.0,28/07/2010 00:00:00,55834166400.0,Hoang Ha Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HHG
Industrials,1440000.0,1440000.0,16/12/2016 00:00:00,12528000000.0,Ha Noi Goods Services and Transport Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HHN
Basic Materials,30069824.0,30069824.0,08/08/2018 00:00:00,258752384800.0,Hai Phong Hoang Ha Paper Joint Stock Company,Forestry & Paper,Paper,Basic Resources,HHP
Industrials,1380000.0,1380000.0,17/02/2017 00:00:00,552000000.0,Ha Hai Railway Joint Stock Company,Industrial Transportation,Railroads,Industrial Goods & Services,HHR
Consumer Goods,321448153.0,321448153.0,15/02/2012 00:00:00,1218288499870.0,Hoang Huy Investment Services Joint Stock Company,Automobiles & Parts,Automobiles,Automobiles & Parts,HHS
Industrials,267384090.0,267384090.0,18/12/2015 00:00:00,2708679160000.0,Deo Ca Traffic Infrastructure Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HHV
Industrials,76765032.0,76765032.0,11/07/2016 00:00:00,244085100780.0,Halcom Vietnam Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HID
Technology,22559030.0,22559030.0,24/06/2009 00:00:00,148889598000.0,HIPT Group Joint Stock Company,Software & Computer Services,Software,Technology,HIG
Basic Materials,73663016.0,73663016.0,22/06/2017 00:00:00,321170749760.0,An Tien Industries Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,HII
Consumer Goods,12853052.0,12853052.0,14/10/2015 00:00:00,123389299200.0,Hoa Viet Joint Stock Company,Tobacco,Tobacco,Personal & Household Goods,HJC
Utilities,20999900.0,20999900.0,20/12/2006 00:00:00,732896510000.0,Nam Mu Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,HJS
Consumer Goods,51599999.0,51599999.0,08/04/2015 00:00:00,34933199323.0,Ha Noi - Kinh bac Agriculture and Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,HKB
Industrials,4000000.0,4000000.0,08/04/2016 00:00:00,124800000000.0,Hatien Packaging Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,HKP
Consumer Goods,6135029.0,6135029.0,12/01/2017 00:00:00,46012717500.0,Ego Viet Nam Investment Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,HKT
Basic Materials,34459293.0,34459293.0,30/10/2008 00:00:00,20665795800.0,Asia Huu Lien Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,HLA
Consumer Goods,3090000.0,3090000.0,08/02/2017 00:00:00,714099000000.0,Halong Beer and Beverage Joint Stock Company,Beverages,Brewers,Food & Beverage,HLB
Basic Materials,25415199.0,25415199.0,05/03/2009 00:00:00,208404631800.0,Ha Lam -  Vinacomin Coal Joint Stock Company,Mining,Coal,Basic Resources,HLC
Financials,20000000.0,20000000.0,26/03/2013 00:00:00,586000000000.0,HUDLAND Real Estate Investment and Development Joint,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,HLD
Consumer Goods,44375385.0,44375385.0,09/09/2009 00:00:00,274197387000.0,HOANG LONG Group,Food Producers,Farming & Fishing,Food & Beverage,HLG
Industrials,1650000.0,1650000.0,28/11/2016 00:00:00,22770000000.0,Ha Lang Railways Joint Stock Company,Industrial Transportation,Railroads,Industrial Goods & Services,HLR
Industrials,9628634.0,9628634.0,16/10/2017 00:00:00,163686778000.0,Hoang Lien Son Technical Ceramic Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,HLS
Consumer Goods,5500000.0,5500000.0,27/12/2019 00:00:00,101750000000.0,Hoang Thi Loan Textile - Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,HLT
Industrials,1000000.0,1000000.0,04/12/2006 00:00:00,16698413500.0,Yen Hung Construction Ceramic Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HLY
Basic Materials,27299999.0,27299999.0,21/12/2006 00:00:00,268904990150.0,VNSTEEL - Ho Chi Minh City Metal Corporation,Industrial Metals & Mining,Steel,Basic Resources,HMC
Basic Materials,9000000.0,9000000.0,09/09/2016 00:00:00,117900000000.0,VNSTEEL - Hanoi Steel Corporation,Industrial Metals & Mining,Steel,Basic Resources,HMG
Industrials,13199847.0,13199847.0,28/07/2010 00:00:00,163165116900.0,Hai Minh Corporation,Industrial Transportation,Trucking,Industrial Goods & Services,HMH
Industrials,5612444.0,5612444.0,13/01/2022 00:00:00,37603374800.0,Hoang Mai Stone Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HMR
Industrials,8800000.0,8800000.0,05/06/2017 00:00:00,260359547200.0,Hochiminh Museum Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,HMS
Utilities,235232210.0,235232210.0,05/10/2017 00:00:00,4163610117000.0,Hua Na Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,HNA
Industrials,9500000.0,9500000.0,22/10/2015 00:00:00,129200000000.0,Ha Noi Transport Station Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HNB
Utilities,500000000.0,500000000.0,05/10/2016 00:00:00,6588500000000.0,Hai Phong Thermal power Joint Stock Company,Electricity,Conventional Electricity,Utilities,HND
Consumer Goods,30000000.0,30000000.0,03/11/2015 00:00:00,559230000000.0,Huu Nghi Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,HNF
Consumer Goods,1108553895.0,1108553895.0,20/07/2015 00:00:00,4744610670600.0,Hoang Anh Gia Lai Agricultural Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,HNG
Consumer Goods,23778900.0,23778900.0,12/12/2017 00:00:00,630111700000.0,Huu Nghi Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,HNI
Consumer Goods,20000000.0,20000000.0,27/12/2006 00:00:00,133380000000.0,Ha Noi Milk Joint Stock Company,Food Producers,Food Products,Food & Beverage,HNM
Basic Materials,5000000.0,5000000.0,20/12/2016 00:00:00,111500000000.0,Hanel Plastics Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,HNP
Consumer Goods,20000000.0,20000000.0,08/06/2018 00:00:00,240000000000.0,Hanoi Liquor And Beverage Joint Stock Company,Beverages,Distillers & Vintners,Food & Beverage,HNR
Industrials,74769131.0,74769131.0,09/07/2009 00:00:00,331189562600.0,VICEM Hoang Mai Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,HOM
Consumer Services,8000000.0,8000000.0,21/07/2011 00:00:00,187998519500.0,Hoi An Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HOT
