"symbol","action","fullName","firstName","lastName","amount","asset","assetType","disclosureYear","disclosureDate","transactionDate","url"
"ALL","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Allstate Corporation","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"AAPL","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"KO","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Coca-Cola Company","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"JPM","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","JPMorgan Chase &amp; Co.","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"TXN","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Texas Instruments Incorporated","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"V","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Visa Inc.","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"DIS","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Walt Disney Company","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"WFC","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Wells Fargo &amp; Company","Stock","2020","2020-09-08","2020-08-21","https://efdsearch.senate.gov/search/view/ptr/5809a671-cb5c-46c3-a6ec-35481814e274/"
"BRK-B","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Berkshire Hathaway Inc.","Stock","2020","2020-03-16","2020-03-10","https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/"
"XOM","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Exxon Mobil Corporation","Stock","2020","2020-03-16","2020-03-10","https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/"
"HAL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Halliburton Company","Stock","2020","2020-03-16","2020-03-10","https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/"
"VWO","sale_partial","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","Vanguard FTSE Emerging Markets Index Fund ETF Shar","Stock","2020","2020-03-16","2020-03-10","https://efdsearch.senate.gov/search/view/ptr/d35dfe91-076e-45b7-9fd1-8d4dd9ad72bd/"
"AMZN","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Amazon.com, Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"AAPL","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"BAC","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Bank of America Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"BRK-B","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Berkshire Hathaway Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"KO","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Coca-Cola Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"COST","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Costco Wholesale Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"CVS","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","CVS Health Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"XOM","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Exxon Mobil Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"0QZI.IL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","FACEBOOK INC FACEBOOK CLASS A","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"GIS","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","General Mills, Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"GILD","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Gilead Sciences, Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"INTC","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Intel Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"JNJ","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Johnson &amp; Johnson","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"MPC","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Marathon Petroleum Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"MSFT","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Microsoft Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"OXY","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Occidental Petroleum Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"JNK","sale_partial","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","SPDR Bloomberg Barclays High Yield Bond ETF","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"TXN","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Texas Instruments Incorporated","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"USB","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","U.S. Bancorp","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"VZ","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Verizon Communications Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"3V64.TI","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","VISA - CLASSE A","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"DIS","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Walt Disney Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"WFC","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Wells Fargo &amp; Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"AAPL","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"KO","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Coca-Cola Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"COST","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Costco Wholesale Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"XOM","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Exxon Mobil Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"0QZI.IL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","FACEBOOK INC FACEBOOK CLASS A","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"GIS","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","General Mills, Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"GILD","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Gilead Sciences, Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"INTC","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Intel Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"JNJ","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Johnson &amp; Johnson","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"MPC","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Marathon Petroleum Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"OXY","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Occidental Petroleum Corporation","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"JNK","sale_full","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","SPDR Bloomberg Barclays High Yield Bond ETF","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"TXN","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Texas Instruments Incorporated","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"VZ","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Verizon Communications Inc.","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"3V64.TI","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","VISA - CLASSE A","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"DIS","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Walt Disney Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"WFC","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Wells Fargo &amp; Company","Stock","2019","2019-10-21","2019-09-25","https://efdsearch.senate.gov/search/view/ptr/6dd15e55-0abc-46ee-bbf6-6d543b6f7e90/"
"ABBV","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","AbbVie Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"GOOG","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Alphabet Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"AAPL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"BRKB","purchase","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","Berkshire Hathaway Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"COST","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Costco Wholesale Corporation","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"DVA","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","DaVita Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"DIS","purchase","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","The Walt Disney Company","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"XOM","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Exxon Mobil Corporation","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"GS","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Goldman Sachs Group, Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"JPM","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","JPMorgan Chase &amp; Co.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"LM09.SG","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Liberty Media Corp. Reg.Sh.C FO","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"MSFT","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Microsoft Corporation","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"RDS-B","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Royal Dutch Shell plc","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"USB","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","U.S. Bancorp","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"--","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Verizon Communications Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"WFC","purchase","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","Wells Fargo &amp; Company","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"WY","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Weyerhaeuser Company","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"PFE","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Pfizer Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"--","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Allstate Corporation","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"AAPL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"BAC","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Bank of America Corporation","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"COST","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Costco Wholesale Corporation","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"CVS","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","CVS Health Corporation","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"GIS","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","General Mills, Inc.","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"XOM","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Exxon Mobil Corporation","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"GS","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","The Goldman Sachs Group, Inc.","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"JPM","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","JPMorgan Chase &amp; Co.","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"LM09.SG","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Liberty Media Corp. Reg.Sh.C FO","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"RDS-B","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Royal Dutch Shell plc","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"WFC","sale_partial","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Wells Fargo &amp; Company","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"WY","sale_full","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Weyerhaeuser Company","Stock","2019","2019-05-15","2018-12-19","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"ABBV","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","AbbVie Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"GOOG","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Alphabet Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"BRK-B","purchase","Jerry Moran,","Jerry","Moran","$15,001 - $50,000","Berkshire Hathaway Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"AAPL","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Apple Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"COST","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","Costco Wholesale Corporation","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
"DVA","purchase","Jerry Moran,","Jerry","Moran","$1,001 - $15,000","DaVita Inc.","Stock","2019","2019-05-15","2018-12-06","https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/"
